model,trade_id,date,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,shares,sizing_leverage,entry_equity,gross_pnl,costs,net_pnl,return_on_entry_notional,return_on_start_equity,pnl_per_share,exit_reason
B,52,2025-07-16,2025-07-16 15:00:00,2025-07-16 16:00:00,1,622.6038,622.4941,165,1.0,102449.33279999995,-18.100499999995918,1.485,-19.585499999995918,-0.00019065094045358423,-0.00019117254807535388,-0.11869999999997526,session_close
B,53,2025-07-17,2025-07-17 12:00:00,2025-07-17 12:30:00,1,625.4808,625.1069,164,1.0,102429.74729999996,-61.319600000007995,1.4760000000000002,-62.795600000007994,-0.0006121690705774641,-0.0006130601866671599,-0.38290000000004876,stop_or_reverse
B,54,2025-07-17,2025-07-17 14:30:00,2025-07-17 16:00:00,1,626.1041,626.3035,164,1.0,102429.74729999996,32.70159999999487,1.4760000000000002,31.225599999994866,0.00030410278418551914,0.0003048489410848608,0.1903999999999687,session_close
B,55,2025-07-18,2025-07-18 10:30:00,2025-07-18 11:00:00,-1,625.6453,625.4359,163,1.0,102398.17729999994,34.13220000001195,1.467,32.66520000001195,0.00032030928706740594,0.000319001771919352,0.20040000000007333,stop_or_reverse
B,56,2025-07-23,2025-07-23 10:30:00,2025-07-23 11:00:00,1,628.9961,628.9861,163,1.0,102430.84249999994,-1.6299999999985175,1.467,-3.0969999999985176,-3.0206864557651326e-05,-3.023503394496164e-05,-0.018999999999990906,stop_or_reverse
B,57,2025-07-23,2025-07-23 12:00:00,2025-07-23 16:00:00,1,630.2227,632.4565,163,1.0,102430.84249999994,364.10939999999573,1.467,362.64239999999575,0.0035301806805752532,0.003540363343199056,2.224799999999974,session_close
B,58,2025-07-25,2025-07-25 12:30:00,2025-07-25 13:00:00,1,635.0045,635.0842,162,1.0,102790.38789999994,12.911400000000413,1.4580000000000002,11.453400000000412,0.00011133779366918272,0.00011142481543257625,0.07070000000000254,stop_or_reverse
B,59,2025-07-25,2025-07-25 13:30:00,2025-07-25 15:00:00,1,635.2836,635.4183,162,1.0,102790.38789999994,21.821400000010726,1.4580000000000002,20.363400000010728,0.0001978643868660646,0.00019810607213411187,0.12570000000006623,stop_or_reverse
B,60,2025-07-25,2025-07-25 15:30:00,2025-07-25 16:00:00,1,635.5679,635.3384,162,1.0,102790.38789999994,-37.17900000000486,1.4580000000000002,-38.63700000000486,-0.0003752549491565417,-0.0003758814495144529,-0.23850000000003,session_close
B,61,2025-07-29,2025-07-29 11:30:00,2025-07-29 13:00:00,-1,633.4836,634.3959,161,1.0,102783.56769999993,-146.88029999999344,1.449,-148.32929999999345,-0.0014543391494270083,-0.0014431227025795638,-0.9212999999999594,stop_or_reverse
B,62,2025-07-30,2025-07-30 10:30:00,2025-07-30 11:00:00,1,634.6105,634.5009,161,1.0,102635.23839999994,-17.64560000000006,1.449,-19.09460000000006,-0.00018688628694293644,-0.00018604331511934278,-0.11860000000000037,stop_or_reverse
B,63,2025-07-30,2025-07-30 15:00:00,2025-07-30 16:00:00,-1,630.9805,632.7058,161,1.0,102635.23839999994,-277.77329999999154,1.449,-279.2222999999915,-0.0027485793934993986,-0.0027205305346666552,-1.734299999999947,session_close
B,64,2025-08-05,2025-08-05 10:30:00,2025-08-05 13:30:00,-1,628.1085,627.9669,162,1.0,102336.92149999995,22.939200000006394,1.4580000000000002,21.481200000006396,0.00021111002318873167,0.00020990664644926225,0.1326000000000395,stop_or_reverse
B,65,2025-08-05,2025-08-05 14:30:00,2025-08-05 15:30:00,-1,626.8021,627.2409,162,1.0,102336.92149999995,-71.08560000000239,1.4580000000000002,-72.54360000000239,-0.0007144200697477159,-0.000708870258521529,-0.44780000000001474,stop_or_reverse
B,66,2025-08-06,2025-08-06 11:00:00,2025-08-06 16:00:00,1,629.2354,631.0305,163,1.0,102285.85909999994,292.60129999998924,1.467,291.13429999998925,0.0028385243424002113,0.0028462810261520245,1.786099999999934,session_close
B,67,2025-08-07,2025-08-07 13:00:00,2025-08-07 15:30:00,-1,629.4947,628.6271,161,1.0,102576.99339999993,139.6835999999879,1.449,138.2345999999879,0.0013639511182539342,0.0013476179737588992,0.8585999999999248,stop_or_reverse
B,68,2025-08-12,2025-08-12 10:30:00,2025-08-12 16:00:00,1,637.5623,640.913,161,1.0,102715.22799999993,539.4626999999937,1.449,538.0136999999937,0.005241370137475131,0.0052379156477167545,3.341699999999961,session_close
B,69,2025-08-19,2025-08-19 11:00:00,2025-08-19 11:30:00,-1,639.482,639.7961,161,1.0,103253.24169999993,-50.57010000000855,1.449,-52.01910000000855,-0.0005052526888951575,-0.0005038011315048967,-0.3231000000000531,stop_or_reverse
B,70,2025-08-19,2025-08-19 12:00:00,2025-08-19 16:00:00,-1,638.9584,638.041,161,1.0,103253.24169999993,147.70139999998867,1.449,146.25239999998865,0.0014216887985194803,0.0014164436640635638,0.9083999999999295,session_close
B,71,2025-08-20,2025-08-20 10:30:00,2025-08-20 11:30:00,-1,632.1873,634.5806,163,1.0,103347.47499999992,-390.10789999999247,1.467,-391.57489999999245,-0.0037999814295541106,-0.0037889159846429994,-2.4022999999999537,stop_or_reverse
B,72,2025-08-22,2025-08-22 10:30:00,2025-08-22 16:00:00,1,642.4683,643.5258,161,1.0,102955.90009999993,170.25750000000073,1.449,168.80850000000072,0.0016319871346181663,0.0016396194859744696,1.0485000000000044,session_close
B,73,2025-08-28,2025-08-28 14:30:00,2025-08-28 16:00:00,1,646.8566,647.1258,160,1.0,103124.70859999993,43.07200000001103,1.4400000000000002,41.63200000001103,0.0004022529877565893,0.0004037053831734276,0.26020000000006893,session_close
B,74,2025-08-29,2025-08-29 11:00:00,2025-08-29 11:30:00,-1,641.9551,642.6573,160,1.0,103166.34059999994,-112.35199999999168,1.4400000000000002,-113.79199999999167,-0.001107865643562841,-0.0011029954085624682,-0.711199999999948,stop_or_reverse
B,75,2025-08-29,2025-08-29 12:00:00,2025-08-29 12:30:00,-1,641.9801,642.4288,160,1.0,103166.34059999994,-71.79200000000492,1.4400000000000002,-73.23200000000492,-0.0007129504481525685,-0.0007098439236489208,-0.45770000000003075,stop_or_reverse
B,76,2025-09-02,2025-09-02 11:00:00,2025-09-02 13:30:00,-1,635.887,635.8674,161,1.0,102979.31659999995,3.1555999999949336,1.449,1.7065999999949337,1.6669628408771582e-05,1.6572259909471322e-05,0.010599999999968532,stop_or_reverse
B,77,2025-09-03,2025-09-03 11:00:00,2025-09-03 11:30:00,1,642.2094,640.6737,160,1.0,102981.02319999995,-245.71199999998498,1.4400000000000002,-247.15199999998498,-0.0024052902371094324,-0.0023999761540530614,-1.544699999999906,stop_or_reverse
B,78,2025-09-04,2025-09-04 13:30:00,2025-09-04 16:00:00,1,645.0902,647.3253,159,1.0,102733.87119999997,355.3808999999982,1.431,353.94989999999814,0.003450835247535908,0.003445308697760805,2.226099999999988,session_close
