model,trade_id,date,timestamp,signal_timestamp,source_timestamp,price_source_timestamp,action,order_side,direction,price,upper,lower,noise_sigma,noise_count,vwap_approx,long_stop,short_stop,shares,sizing_leverage,execution_notional_leverage,gross_pnl,commission,slippage,costs,net_pnl,reason
C,22,2025-05-01,2025-05-01 11:00:00,2025-05-01 11:00:00,2025-05-01 10:30:00,2025-05-01 10:30:00,ENTRY,BUY,1,560.1761,559.7231509489936,548.9717510702137,0.004361174924763448,14.0,558.4602263259421,559.7231509489936,548.9717510702137,191,1.0362024146492619,1.0366851958329961,0.0,0.6685,0.191,0.8594999999999999,-0.8594999999999999,entry
C,22,2025-05-01,2025-05-01 11:30:00,2025-05-01 11:30:00,2025-05-01 11:00:00,2025-05-01 11:00:00,EXIT,SELL,1,560.1562,560.7343865146275,547.971250927773,0.006175725098547857,14.0,558.7695185087969,560.7343865146275,547.971250927773,191,1.0362024146492619,1.0366483680650904,-3.8009000000013202,0.6685,0.191,0.8594999999999999,-4.66040000000132,stop_or_reverse
C,23,2025-05-02,2025-05-02 10:30:00,2025-05-02 10:30:00,2025-05-02 10:00:00,2025-05-02 10:00:00,ENTRY,BUY,1,563.0621,562.3726332707109,553.1957014096646,0.0037607757297805078,14.0,561.2871037630063,562.3726332707109,553.1957014096646,256,1.3898079935779297,1.3967170770838804,0.0,0.896,0.256,1.1520000000000001,-1.1520000000000001,entry
C,23,2025-05-02,2025-05-02 11:00:00,2025-05-02 11:00:00,2025-05-02 10:30:00,2025-05-02 10:30:00,EXIT,SELL,1,562.5327,562.7251342983174,552.8463346439495,0.00438994344524695,14.0,561.5636186365696,562.7251342983174,552.8463346439495,256,1.3898079935779297,1.395403861329156,-135.52640000000247,0.896,0.256,1.1520000000000001,-136.67840000000245,stop_or_reverse
C,24,2025-05-08,2025-05-08 12:00:00,2025-05-08 12:00:00,2025-05-08 11:30:00,2025-05-08 11:30:00,ENTRY,BUY,1,565.1277,564.1482895372973,554.6697741980579,0.005876751396574913,14.0,562.3068387809037,564.1482895372973,554.6697741980579,289,1.575205586301864,1.5846633930657186,0.0,1.0115,0.289,1.3005,-1.3005,entry
C,24,2025-05-08,2025-05-08 14:30:00,2025-05-08 14:30:00,2025-05-08 14:00:00,2025-05-08 14:00:00,EXIT,SELL,1,564.7897,565.212876723707,553.6106985079091,0.007774911012591138,14.0,563.2746937894127,565.212876723707,553.6106985079091,289,1.575205586301864,1.583715613958702,-97.68199999999001,1.0115,0.289,1.3005,-98.98249999999001,stop_or_reverse
C,25,2025-05-08,2025-05-08 15:00:00,2025-05-08 15:00:00,2025-05-08 14:30:00,2025-05-08 14:30:00,ENTRY,BUY,1,565.0681,565.0437545442488,553.778945121447,0.00747336606134767,14.0,563.3672612406068,565.0437545442488,553.778945121447,289,1.575205586301864,1.584496269885901,0.0,1.0115,0.289,1.3005,-1.3005,entry
C,25,2025-05-08,2025-05-08 16:00:00,2025-05-08 16:00:00,2025-05-08 15:30:00,2025-05-08 16:00:00,EXIT,SELL,1,561.8366,565.0260345590196,553.7965733681755,0.007441771316654292,14.0,563.2785907326924,565.0260345590196,553.7965733681755,289,1.575205586301864,1.5754348847251811,-933.903499999995,1.0115,0.289,1.3005,-935.203999999995,session_close
C,26,2025-05-16,2025-05-16 15:30:00,2025-05-16 15:30:00,2025-05-16 15:00:00,2025-05-16 15:00:00,ENTRY,BUY,1,590.4027,590.3773452274023,583.9758532339066,0.005306918540114122,14.0,588.5496901651753,590.3773452274023,583.9758532339066,349,2.0107914408518854,2.0195625922587537,0.0,1.2215,0.34900000000000003,1.5705,-1.5705,entry
C,26,2025-05-16,2025-05-16 16:00:00,2025-05-16 16:00:00,2025-05-16 15:30:00,2025-05-16 16:00:00,EXIT,SELL,1,590.8104,590.0995413274806,584.2535770464118,0.004833868236191792,14.0,589.084433697431,590.0995413274806,584.2535770464118,349,2.0107914408518854,2.0209571923662124,142.287299999992,1.2215,0.34900000000000003,1.5705,140.71679999999202,session_close
C,27,2025-05-21,2025-05-21 13:30:00,2025-05-21 13:30:00,2025-05-21 13:00:00,2025-05-21 13:00:00,ENTRY,SELL,-1,581.1359,591.9466184530014,584.1576384931209,0.004205010065860192,14.0,585.7332133528736,591.9466184530014,584.1576384931209,344,1.9784600889354949,1.9567160623727264,0.0,1.204,0.34400000000000003,1.548,-1.548,entry
C,27,2025-05-21,2025-05-21 16:00:00,2025-05-21 16:00:00,2025-05-21 15:30:00,2025-05-21 16:00:00,EXIT,BUY,-1,579.5351,591.4984548807504,584.6036401951197,0.003444725116923762,14.0,583.0727492259227,591.4984548807504,583.0727492259227,344,1.9784600889354949,1.9513260820382707,550.6751999999778,1.204,0.34400000000000003,1.548,549.1271999999778,session_close
C,28,2025-05-27,2025-05-27 10:30:00,2025-05-27 10:30:00,2025-05-27 10:00:00,2025-05-27 10:00:00,ENTRY,BUY,1,584.5256,583.9055497527045,574.8678024519016,0.0016298841261346048,14.0,583.6195936875437,583.9055497527045,574.8678024519016,315,1.788457999617729,1.7926037067574228,0.0,1.1025,0.315,1.4175,-1.4175,entry
