model,trade_id,date,timestamp,signal_timestamp,source_timestamp,price_source_timestamp,action,order_side,direction,price,upper,lower,noise_sigma,noise_count,vwap_approx,long_stop,short_stop,shares,sizing_leverage,execution_notional_leverage,gross_pnl,commission,slippage,costs,net_pnl,reason
A,64,2025-09-22,2025-09-22 11:00:00,2025-09-22 11:00:00,2025-09-22 10:30:00,2025-09-22 10:30:00,ENTRY,BUY,1,664.96,664.9431044849435,662.1874012227721,0.001872991539767269,14.0,664.0097327709939,664.9431044849435,662.1874012227721,149,1.0,1.0004887558121385,0.0,0.5215,0.149,0.6705,-0.6705,breakout_or_reverse
A,64,2025-09-22,2025-09-22 16:00:00,2025-09-22 16:00:00,2025-09-22 15:30:00,2025-09-22 16:00:00,EXIT,SELL,1,666.84,665.0687476207405,662.0618091998977,0.002062298660148446,14.0,665.6360422168622,665.6360422168622,662.0618091998977,149,1.0,1.0033173753695959,280.1199999999993,0.5215,0.149,0.6705,279.4494999999993,session_close
A,65,2025-09-23,2025-09-23 12:00:00,2025-09-23 12:00:00,2025-09-23 11:30:00,2025-09-23 11:30:00,ENTRY,SELL,-1,665.5707,667.8536830173103,665.7664081904472,0.0015201292923494908,14.0,666.4333937220327,667.8536830173103,665.7664081904472,148,1.0,0.9918944887333406,0.0,0.518,0.148,0.666,-0.666,breakout_or_reverse
A,65,2025-09-23,2025-09-23 16:00:00,2025-09-23 16:00:00,2025-09-23 15:30:00,2025-09-23 16:00:00,EXIT,BUY,-1,663.21,668.3900072393049,665.2301322250859,0.0023244065132637737,14.0,664.3281036984902,668.3900072393049,664.3281036984902,148,1.0,0.9883763571215481,349.38359999999284,0.518,0.148,0.666,348.71759999999284,session_close
A,66,2025-09-24,2025-09-24 12:00:00,2025-09-24 12:00:00,2025-09-24 11:30:00,2025-09-24 11:30:00,ENTRY,SELL,-1,660.38,664.2845263752139,661.9407895618848,0.0016201902492632345,14.0,662.418819308376,664.2845263752139,661.9407895618848,150,1.0,0.9939746733764125,0.0,0.525,0.15,0.675,-0.675,breakout_or_reverse
A,66,2025-09-24,2025-09-24 16:00:00,2025-09-24 16:00:00,2025-09-24 15:30:00,2025-09-24 16:00:00,EXIT,BUY,-1,661.1,664.8808846211014,661.3446066599425,0.00251938996863935,14.0,661.5004494937972,664.8808846211014,661.3446066599425,150,1.0,0.9950583854283085,-108.00000000000409,0.525,0.15,0.675,-108.6750000000041,session_close
A,67,2025-09-30,2025-09-30 15:30:00,2025-09-30 15:30:00,2025-09-30 15:00:00,2025-09-30 15:00:00,ENTRY,BUY,1,665.405,665.2942821342879,661.452213742509,0.002432319995009678,14.0,663.3506120024131,665.2942821342879,661.452213742509,150,1.0,1.0026382336820214,0.0,0.525,0.15,0.675,-0.675,breakout_or_reverse
A,67,2025-09-30,2025-09-30 16:00:00,2025-09-30 16:00:00,2025-09-30 15:30:00,2025-09-30 16:00:00,EXIT,SELL,1,666.18,664.9963671174445,661.7498526959855,0.0019834364715594077,14.0,664.3110629806533,664.9963671174445,661.7498526959855,150,1.0,1.003806010646582,116.24999999999659,0.525,0.15,0.675,115.57499999999658,session_close
A,68,2025-10-01,2025-10-01 13:30:00,2025-10-01 13:30:00,2025-10-01 13:00:00,2025-10-01 13:00:00,ENTRY,BUY,1,667.9987,667.4889966351872,662.3783109723604,0.001964929351207234,14.0,665.6464478720545,667.4889966351872,662.3783109723604,150,1.0,1.0053860118473557,0.0,0.525,0.15,0.675,-0.675,breakout_or_reverse
A,68,2025-10-01,2025-10-01 16:00:00,2025-10-01 16:00:00,2025-10-01 15:30:00,2025-10-01 16:00:00,EXIT,SELL,1,668.45,667.626461464887,662.241361517122,0.0021712772297082478,14.0,666.8783427644926,667.626461464887,662.241361517122,150,1.0,1.006065250754777,67.69500000000903,0.525,0.15,0.675,67.02000000000902,session_close
A,69,2025-10-03,2025-10-03 11:00:00,2025-10-03 11:00:00,2025-10-03 10:30:00,2025-10-03 10:30:00,ENTRY,BUY,1,672.1,671.7319760825764,668.1603199278605,0.0015834554737448484,14.0,671.2489769011438,671.7319760825764,668.1603199278605,148,1.0,0.9974073453379438,0.0,0.518,0.148,0.666,-0.666,breakout_or_reverse
A,69,2025-10-03,2025-10-03 16:00:00,2025-10-03 16:00:00,2025-10-03 15:30:00,2025-10-03 16:00:00,EXIT,SELL,1,669.21,672.3120765346463,667.5814736628805,0.002448412087384579,14.0,670.5199925316253,672.3120765346463,667.5814736628805,148,1.0,0.9931185382734793,-427.719999999998,0.518,0.148,0.666,-428.385999999998,session_close
A,70,2025-10-06,2025-10-06 12:00:00,2025-10-06 12:00:00,2025-10-06 11:30:00,2025-10-06 11:30:00,ENTRY,BUY,1,671.83,671.4457371678147,667.7159149636939,0.0022326101467494064,14.0,670.5555850192213,671.4457371678147,667.7159149636939,148,1.0,1.0013144792562478,0.0,0.518,0.148,0.666,-0.666,breakout_or_reverse
A,70,2025-10-06,2025-10-06 16:00:00,2025-10-06 16:00:00,2025-10-06 15:30:00,2025-10-06 16:00:00,EXIT,SELL,1,671.61,671.6807318433514,667.481179853886,0.002583374644900771,14.0,671.2455432206837,671.6807318433514,667.481179853886,148,1.0,1.000986585018961,-32.56000000000404,0.518,0.148,0.666,-33.22600000000404,session_close
A,71,2025-10-07,2025-10-07 11:30:00,2025-10-07 11:30:00,2025-10-07 11:00:00,2025-10-07 11:00:00,ENTRY,SELL,-1,669.23,673.4147152265723,670.2912371118396,0.001963584354253843,14.0,670.587003421148,673.4147152265723,670.2912371118396,147,1.0,0.9910381597141075,0.0,0.5145,0.147,0.6615,-0.6615,breakout_or_reverse
A,71,2025-10-07,2025-10-07 16:00:00,2025-10-07 16:00:00,2025-10-07 15:30:00,2025-10-07 16:00:00,EXIT,BUY,-1,669.12,673.9356845688651,669.7706437136186,0.002738726770568245,14.0,669.4022129248517,673.9356845688651,669.4022129248517,147,1.0,0.9908752647488959,16.170000000002005,0.5145,0.147,0.6615,15.508500000002005,session_close
A,72,2025-10-08,2025-10-08 10:30:00,2025-10-08 10:30:00,2025-10-08 10:00:00,2025-10-08 10:00:00,ENTRY,BUY,1,671.91,671.4048275641221,668.1020968253983,0.0015212565378432566,14.0,671.0016053797524,671.4048275641221,668.1020968253983,148,1.0,1.001625817288625,0.0,0.518,0.148,0.666,-0.666,breakout_or_reverse
A,72,2025-10-08,2025-10-08 16:00:00,2025-10-08 16:00:00,2025-10-08 15:30:00,2025-10-08 16:00:00,EXIT,SELL,1,673.11,672.3796253945694,667.1291384144719,0.0029753431156267973,14.0,672.2771695494176,672.3796253945694,667.1291384144719,148,1.0,1.003414674398575,177.60000000000673,0.518,0.148,0.666,176.93400000000673,session_close
A,73,2025-10-09,2025-10-09 13:00:00,2025-10-09 13:00:00,2025-10-09 12:30:00,2025-10-09 12:30:00,ENTRY,SELL,-1,669.76,674.927585407757,669.9161409785139,0.0027002799063405936,14.0,671.2177695628079,674.927585407757,669.9161409785139,148,1.0,0.9966512863940403,0.0,0.518,0.148,0.666,-0.666,breakout_or_reverse
A,73,2025-10-09,2025-10-09 16:00:00,2025-10-09 16:00:00,2025-10-09 15:30:00,2025-10-09 16:00:00,EXIT,BUY,-1,671.16,675.2958171859893,669.5486641435359,0.0032473402356067516,14.0,670.8685961544033,675.2958171859893,669.5486641435359,148,1.0,0.9987345875779743,-207.19999999999663,0.518,0.148,0.666,-207.86599999999663,session_close
A,74,2025-10-10,2025-10-10 11:00:00,2025-10-10 11:00:00,2025-10-10 10:30:00,2025-10-10 10:30:00,ENTRY,SELL,-1,668.725,674.4312557828592,669.9025101664902,0.0018736066415010308,14.0,671.4011026778688,674.4312557828592,669.9025101664902,147,1.0,0.9904641077159521,0.0,0.5145,0.147,0.6615,-0.6615,breakout_or_reverse
A,74,2025-10-10,2025-10-10 16:00:00,2025-10-10 16:00:00,2025-10-10 15:30:00,2025-10-10 16:00:00,EXIT,BUY,-1,653.02,675.2824369638032,669.0538705042912,0.0031380438281612805,14.0,660.9321276441037,675.2824369638032,660.9321276441037,147,1.0,0.967203067958684,2308.635000000006,0.5145,0.147,0.6615,2307.973500000006,session_close
A,75,2025-10-16,2025-10-16 14:00:00,2025-10-16 14:00:00,2025-10-16 13:30:00,2025-10-16 13:30:00,ENTRY,SELL,-1,661.81,669.8907812670399,661.9514525655361,0.004838683997269754,14.0,664.6624221796071,669.8907812670399,661.9514525655361,152,1.0,0.9905353517219199,0.0,0.532,0.152,0.684,-0.684,breakout_or_reverse
A,75,2025-10-16,2025-10-16 16:00:00,2025-10-16 16:00:00,2025-10-16 15:30:00,2025-10-16 16:00:00,EXIT,BUY,-1,660.64,670.0316466711978,661.8109030528365,0.005049982631753476,14.0,662.8030797438888,670.0316466711978,661.8109030528365,152,1.0,0.9887842050763348,177.83999999999378,0.532,0.152,0.684,177.15599999999378,session_close
A,76,2025-10-17,2025-10-17 10:30:00,2025-10-17 10:30:00,2025-10-17 10:00:00,2025-10-17 10:00:00,ENTRY,BUY,1,662.4,661.6456339841109,659.6443810864104,0.0015070521215634822,14.0,661.223705875252,661.6456339841109,659.6443810864104,153,1.0,0.9962098079475793,0.0,0.5355,0.153,0.6885,-0.6885,breakout_or_reverse
A,76,2025-10-17,2025-10-17 16:00:00,2025-10-17 16:00:00,2025-10-17 15:30:00,2025-10-17 16:00:00,EXIT,SELL,1,664.39,664.4120322493072,656.8780246950997,0.0056944407012899855,14.0,662.2946013619265,664.4120322493072,656.8780246950997,153,1.0,0.9992026484032188,304.4700000000014,0.5355,0.153,0.6885,303.78150000000136,session_close
A,77,2025-10-20,2025-10-20 10:30:00,2025-10-20 10:30:00,2025-10-20 10:00:00,2025-10-20 10:00:00,ENTRY,BUY,1,670.3,669.8836094619032,663.2737327435943,0.001680138557783341,14.0,669.3527914746696,669.8836094619032,663.2737327435943,152,1.0,0.9985271867082978,0.0,0.532,0.152,0.684,-0.684,breakout_or_reverse
A,77,2025-10-20,2025-10-20 16:00:00,2025-10-20 16:00:00,2025-10-20 15:30:00,2025-10-20 16:00:00,EXIT,SELL,1,671.3,672.7717930409475,660.4044219473726,0.005998853162491039,14.0,670.8126814239996,672.7717930409475,660.4044219473726,152,1.0,1.0000168587755933,152.0,0.532,0.152,0.684,151.316,session_close
A,78,2025-10-22,2025-10-22 10:30:00,2025-10-22 10:30:00,2025-10-22 10:00:00,2025-10-22 10:00:00,ENTRY,SELL,-1,669.3375,672.3788785587935,670.1262430963659,0.0016220687911238493,14.0,670.3981120552387,672.3788785587935,670.1262430963659,152,1.0,0.9956235730907885,0.0,0.532,0.152,0.684,-0.684,breakout_or_reverse
A,78,2025-10-22,2025-10-22 16:00:00,2025-10-22 16:00:00,2025-10-22 15:30:00,2025-10-22 16:00:00,EXIT,BUY,-1,667.8,674.9801466519465,667.525265630374,0.005497097606022009,14.0,667.7749560149455,674.9801466519465,667.525265630374,152,1.0,0.9933365784974374,233.70000000000346,0.532,0.152,0.684,233.01600000000346,session_close
A,79,2025-10-30,2025-10-30 10:30:00,2025-10-30 10:30:00,2025-10-30 10:00:00,2025-10-30 10:00:00,ENTRY,SELL,-1,683.44,688.4899357426923,683.9538086377,0.0016001625608348233,14.0,684.4870169067514,688.4899357426923,683.9538086377,149,1.0,0.9942756256734859,0.0,0.5215,0.149,0.6705,-0.6705,breakout_or_reverse
A,79,2025-10-30,2025-10-30 16:00:00,2025-10-30 16:00:00,2025-10-30 15:30:00,2025-10-30 16:00:00,EXIT,BUY,-1,679.83,691.2676811496553,681.1855191789647,0.005641166076980215,14.0,682.9564609586391,691.2676811496553,681.1855191789647,149,1.0,0.9890237600983348,537.890000000002,0.5215,0.149,0.6705,537.2195000000021,session_close
