model,trade_id,date,timestamp,signal_timestamp,source_timestamp,price_source_timestamp,action,order_side,direction,price,upper,lower,noise_sigma,noise_count,vwap_approx,long_stop,short_stop,shares,sizing_leverage,execution_notional_leverage,gross_pnl,commission,slippage,costs,net_pnl,reason
B,26,2025-05-16,2025-05-16 15:30:00,2025-05-16 15:30:00,2025-05-16 15:00:00,2025-05-16 15:00:00,ENTRY,BUY,1,590.4027,590.3773452274023,583.9758532339066,0.005306918540114122,14.0,588.5496901651753,590.3773452274023,583.9758532339066,172,1.0,0.9998835528459259,0.0,0.602,0.17200000000000001,0.774,-0.774,entry
B,26,2025-05-16,2025-05-16 16:00:00,2025-05-16 16:00:00,2025-05-16 15:30:00,2025-05-16 16:00:00,EXIT,SELL,1,590.8104,590.0995413274806,584.2535770464118,0.004833868236191792,14.0,589.084433697431,590.0995413274806,584.2535770464118,172,1.0,1.000574018056358,70.12439999999606,0.602,0.17200000000000001,0.774,69.35039999999606,session_close
B,27,2025-05-21,2025-05-21 13:30:00,2025-05-21 13:30:00,2025-05-21 13:00:00,2025-05-21 13:00:00,ENTRY,SELL,-1,581.1359,591.9466184530014,584.1576384931209,0.004205010065860192,14.0,585.7332133528736,591.9466184530014,584.1576384931209,173,1.0,0.989243725488414,0.0,0.6055,0.17300000000000001,0.7785000000000001,-0.7785000000000001,entry
B,27,2025-05-21,2025-05-21 16:00:00,2025-05-21 16:00:00,2025-05-21 15:30:00,2025-05-21 16:00:00,EXIT,BUY,-1,579.5351,591.4984548807504,584.6036401951197,0.003444725116923762,14.0,583.0727492259227,591.4984548807504,583.0727492259227,173,1.0,0.9865187495305325,276.93839999998886,0.6055,0.17300000000000001,0.7785000000000001,276.15989999998885,session_close
B,28,2025-05-27,2025-05-27 10:30:00,2025-05-27 10:30:00,2025-05-27 10:00:00,2025-05-27 10:00:00,ENTRY,BUY,1,584.5256,583.9055497527045,574.8678024519016,0.0016298841261346048,14.0,583.6195936875437,583.9055497527045,574.8678024519016,174,1.0,0.9980609959710471,0.0,0.609,0.17400000000000002,0.783,-0.783,entry
B,28,2025-05-27,2025-05-27 16:00:00,2025-05-27 16:00:00,2025-05-27 15:30:00,2025-05-27 16:00:00,EXIT,SELL,1,587.7778,585.3123006734095,573.4783032849454,0.004043020569685648,14.0,586.0581306160801,586.0581306160801,573.4783032849454,174,1.0,1.0036140358568912,565.882799999983,0.609,0.17400000000000002,0.783,565.099799999983,session_close
B,29,2025-05-28,2025-05-28 11:00:00,2025-05-28 11:00:00,2025-05-28 10:30:00,2025-05-28 10:30:00,ENTRY,SELL,-1,585.9831,588.7597458482024,586.4085018112709,0.001670948073220792,14.0,586.9176777218751,588.7597458482024,586.4085018112709,174,1.0,0.9950394335173285,0.0,0.609,0.17400000000000002,0.783,-0.783,entry
B,29,2025-05-28,2025-05-28 11:30:00,2025-05-28 11:30:00,2025-05-28 11:00:00,2025-05-28 11:00:00,EXIT,BUY,-1,585.988,589.3352606742843,585.83336649871,0.0026500851245169527,14.0,586.7567574927554,589.3352606742843,585.83336649871,174,1.0,0.9950477540528938,-0.8526000000035765,0.609,0.17400000000000002,0.783,-1.6356000000035764,stop_or_reverse
B,30,2025-05-28,2025-05-28 12:00:00,2025-05-28 12:00:00,2025-05-28 11:30:00,2025-05-28 11:30:00,ENTRY,SELL,-1,585.7296,589.3728298815041,585.7958220658685,0.0027140025096298154,14.0,586.6190304782473,589.3728298815041,585.7958220658685,174,1.0,0.9946089731569585,0.0,0.609,0.17400000000000002,0.783,-0.783,entry
B,30,2025-05-28,2025-05-28 12:30:00,2025-05-28 12:30:00,2025-05-28 12:00:00,2025-05-28 12:00:00,EXIT,BUY,-1,586.4653,589.7423059161273,585.4265896759692,0.0033426008682999686,14.0,586.6037411627146,589.7423059161273,585.4265896759692,174,1.0,0.9958582421396965,-128.01179999999158,0.609,0.17400000000000002,0.783,-128.7947999999916,stop_or_reverse
B,31,2025-05-30,2025-05-30 12:30:00,2025-05-30 12:30:00,2025-05-30 12:00:00,2025-05-30 12:00:00,ENTRY,SELL,-1,581.7524,588.3567434639568,582.4036124181986,0.002851524899710451,14.0,584.2875594546473,588.3567434639568,582.4036124181986,175,1.0,0.9948142198234414,0.0,0.6125,0.17500000000000002,0.7875000000000001,-0.7875000000000001,entry
B,31,2025-05-30,2025-05-30 13:30:00,2025-05-30 13:30:00,2025-05-30 13:00:00,2025-05-30 13:00:00,EXIT,BUY,-1,582.5479,589.358306586196,581.4065130072391,0.0045586849103315275,14.0,583.3161469783588,589.358306586196,581.4065130072391,175,1.0,0.9961745489116748,-139.21250000001066,0.6125,0.17500000000000002,0.7875000000000001,-140.0000000000107,stop_or_reverse
B,32,2025-06-02,2025-06-02 15:30:00,2025-06-02 15:30:00,2025-06-02 15:00:00,2025-06-02 15:00:00,ENTRY,BUY,1,588.9312,588.8435924575138,580.1839264680343,0.004805221558700961,14.0,585.9782545255547,588.8435924575138,580.1839264680343,175,1.0,1.0084775673162054,0.0,0.6125,0.17500000000000002,0.7875000000000001,-0.7875000000000001,entry
B,32,2025-06-02,2025-06-02 16:00:00,2025-06-02 16:00:00,2025-06-02 15:30:00,2025-06-02 16:00:00,EXIT,SELL,1,589.3289,588.80063775828,580.2266581725124,0.00473192347643694,14.0,586.6739226335377,588.80063775828,580.2266581725124,175,1.0,1.0091585832456071,69.59749999999758,0.6125,0.17500000000000002,0.7875000000000001,68.80999999999759,session_close
B,33,2025-06-03,2025-06-03 10:30:00,2025-06-03 10:30:00,2025-06-03 10:00:00,2025-06-03 10:00:00,ENTRY,BUY,1,590.4475,590.2985131575489,588.1407464111857,0.0016456234993287061,14.0,589.7206942689309,590.2985131575489,588.1407464111857,173,1.0,0.998854084450517,0.0,0.6055,0.17300000000000001,0.7785000000000001,-0.7785000000000001,entry
B,33,2025-06-03,2025-06-03 16:00:00,2025-06-03 16:00:00,2025-06-03 15:30:00,2025-06-03 16:00:00,EXIT,SELL,1,592.6896,592.27797279262,586.1620206822188,0.005004461504453907,14.0,592.0448841023593,592.27797279262,586.1620206822188,173,1.0,1.002647022421711,387.8833000000087,0.6055,0.17300000000000001,0.7785000000000001,387.1048000000087,session_close
B,34,2025-06-05,2025-06-05 11:00:00,2025-06-05 11:00:00,2025-06-05 10:30:00,2025-06-05 10:30:00,ENTRY,BUY,1,593.9524,593.5521158034018,589.8411644488906,0.0017244954450458896,14.0,592.5599970943931,593.5521158034018,589.8411644488906,173,1.0,1.0010017912122118,0.0,0.6055,0.17300000000000001,0.7785000000000001,-0.7785000000000001,entry
B,34,2025-06-05,2025-06-05 13:00:00,2025-06-05 13:00:00,2025-06-05 12:30:00,2025-06-05 12:30:00,EXIT,SELL,1,591.2877,594.8069685497208,588.5898488297985,0.00384228207354248,14.0,593.1124362374178,594.8069685497208,588.5898488297985,173,1.0,0.9965109103385202,-460.99310000000673,0.6055,0.17300000000000001,0.7785000000000001,-461.77160000000674,stop_or_reverse
B,35,2025-06-11,2025-06-11 14:30:00,2025-06-11 14:30:00,2025-06-11 14:00:00,2025-06-11 14:00:00,ENTRY,SELL,-1,597.1541,602.5781638126457,597.250316830805,0.003984365888496393,14.0,599.6391739622886,602.5781638126457,597.250316830805,170,1.0,0.993422116115095,0.0,0.595,0.17,0.765,-0.765,entry
B,35,2025-06-11,2025-06-11 15:00:00,2025-06-11 15:00:00,2025-06-11 14:30:00,2025-06-11 14:30:00,EXIT,BUY,-1,597.3131,602.755815723514,597.0728269176527,0.004280360253697879,14.0,599.3470176252898,602.755815723514,597.0728269176527,170,1.0,0.9936866275979137,-27.02999999999861,0.595,0.17,0.765,-27.79499999999861,stop_or_reverse
B,36,2025-06-13,2025-06-13 10:30:00,2025-06-13 10:30:00,2025-06-13 10:00:00,2025-06-13 10:00:00,ENTRY,SELL,-1,593.4453,601.6168954043677,594.0638976648488,0.0021842128175154868,14.0,594.6182150892531,601.6168954043677,594.0638976648488,171,1.0,0.9933371652573284,0.0,0.5985,0.171,0.7695000000000001,-0.7695000000000001,entry
B,36,2025-06-13,2025-06-13 11:00:00,2025-06-13 11:00:00,2025-06-13 10:30:00,2025-06-13 10:30:00,EXIT,BUY,-1,595.7869,601.6861890733213,593.9951743848416,0.002299643453862497,14.0,594.9378569551201,601.6861890733213,593.9951743848416,171,1.0,0.9972566474845304,-400.4135999999951,0.5985,0.171,0.7695000000000001,-401.1830999999951,stop_or_reverse
B,37,2025-06-17,2025-06-17 13:30:00,2025-06-17 13:30:00,2025-06-17 13:00:00,2025-06-17 13:00:00,ENTRY,SELL,-1,595.3941,600.9369783344397,595.8711747362531,0.0028288719752856567,14.0,596.9986961596352,600.9369783344397,595.8711747362531,170,1.0,0.994684728441888,0.0,0.595,0.17,0.765,-0.765,entry
B,37,2025-06-17,2025-06-17 16:00:00,2025-06-17 16:00:00,2025-06-17 15:30:00,2025-06-17 16:00:00,EXIT,BUY,-1,594.1215,601.4116615275801,595.3978224961623,0.0036210116309978646,14.0,595.6199416458481,601.4116615275801,595.3978224961623,170,1.0,0.9925586815337726,216.34200000000192,0.595,0.17,0.765,215.57700000000193,session_close
B,38,2025-06-18,2025-06-18 10:30:00,2025-06-18 10:30:00,2025-06-18 10:00:00,2025-06-18 10:00:00,ENTRY,BUY,1,597.3151,597.0489628194351,592.8357828235562,0.002163560526781088,14.0,596.4629455741511,597.0489628194351,592.8357828235562,171,1.0,1.0016494849453297,0.0,0.5985,0.171,0.7695000000000001,-0.7695000000000001,entry
B,38,2025-06-18,2025-06-18 11:30:00,2025-06-18 11:30:00,2025-06-18 11:00:00,2025-06-18 11:00:00,EXIT,SELL,1,596.7166,597.1019213388453,592.7829699809649,0.0022524528985585607,14.0,596.6761379566642,597.1019213388453,592.7829699809649,171,1.0,1.0006458484781788,-102.34350000000995,0.5985,0.171,0.7695000000000001,-103.11300000000996,stop_or_reverse
B,39,2025-06-20,2025-06-20 11:00:00,2025-06-20 11:00:00,2025-06-20 10:30:00,2025-06-20 10:30:00,ENTRY,SELL,-1,592.597,596.9255517060442,592.7083391958389,0.0022277612527430357,14.0,594.4271112389391,596.9255517060442,592.7083391958389,171,1.0,0.9947509913271075,0.0,0.5985,0.171,0.7695000000000001,-0.7695000000000001,entry
B,39,2025-06-20,2025-06-20 11:30:00,2025-06-20 11:30:00,2025-06-20 11:00:00,2025-06-20 11:00:00,EXIT,BUY,-1,593.4695,596.9743849403897,592.6596344400784,0.002309751415491057,14.0,594.2485326445739,596.9743849403897,592.6596344400784,171,1.0,0.9962155958389983,-149.1975000000101,0.5985,0.171,0.7695000000000001,-149.9670000000101,stop_or_reverse
B,40,2025-06-20,2025-06-20 13:30:00,2025-06-20 13:30:00,2025-06-20 13:00:00,2025-06-20 13:00:00,ENTRY,SELL,-1,591.7194,597.2938186983367,592.3410411015257,0.002846075215303001,14.0,593.7652074135667,597.2938186983367,592.3410411015257,171,1.0,0.9932778258031701,0.0,0.5985,0.171,0.7695000000000001,-0.7695000000000001,entry
B,40,2025-06-20,2025-06-20 14:00:00,2025-06-20 14:00:00,2025-06-20 13:30:00,2025-06-20 13:30:00,EXIT,BUY,-1,592.3477,597.3158213657641,592.3190963223708,0.0028830173164651357,14.0,593.6277868495449,597.3158213657641,592.3190963223708,171,1.0,0.9943325089147129,-107.43930000001387,0.5985,0.171,0.7695000000000001,-108.20880000001388,stop_or_reverse
B,41,2025-06-20,2025-06-20 15:00:00,2025-06-20 15:00:00,2025-06-20 14:30:00,2025-06-20 14:30:00,ENTRY,SELL,-1,591.8491,597.6892736196078,591.9466266087541,0.003510037244217731,14.0,593.4938148349519,597.6892736196078,591.9466266087541,171,1.0,0.9934955440899235,0.0,0.5985,0.171,0.7695000000000001,-0.7695000000000001,entry
B,41,2025-06-20,2025-06-20 15:30:00,2025-06-20 15:30:00,2025-06-20 15:00:00,2025-06-20 15:00:00,EXIT,BUY,-1,591.8192,598.0233173383508,591.6134617477169,0.004070890917577349,14.0,593.3577441120094,598.0233173383508,591.6134617477169,171,1.0,0.9934453530585132,5.112899999999627,0.5985,0.171,0.7695000000000001,4.343399999999627,stop_or_reverse
B,42,2025-06-23,2025-06-23 15:30:00,2025-06-23 15:30:00,2025-06-23 15:00:00,2025-06-23 15:00:00,ENTRY,BUY,1,597.5632,597.5614967376882,590.185491732761,0.004136274134915511,14.0,595.0783582684878,597.5614967376882,590.185491732761,170,1.0,0.9997351481500447,0.0,0.595,0.17,0.765,-0.765,entry
B,42,2025-06-23,2025-06-23 16:00:00,2025-06-23 16:00:00,2025-06-23 15:30:00,2025-06-23 16:00:00,EXIT,SELL,1,598.4907,597.3927933555491,590.3534968286104,0.0038527866838332487,14.0,595.6128741339235,597.3927933555491,590.3534968286104,170,1.0,1.0012868741430596,157.67499999998222,0.595,0.17,0.765,156.90999999998223,session_close
B,43,2025-06-24,2025-06-24 11:30:00,2025-06-24 11:30:00,2025-06-24 11:00:00,2025-06-24 11:00:00,ENTRY,BUY,1,604.1051,603.4988029395971,597.2100558156488,0.0021396228852233945,14.0,602.9179970206278,603.4988029395971,597.2100558156488,168,1.0,0.9972570719470593,0.0,0.588,0.168,0.756,-0.756,entry
B,43,2025-06-24,2025-06-24 16:00:00,2025-06-24 16:00:00,2025-06-24 15:30:00,2025-06-24 16:00:00,EXIT,SELL,1,605.1024,604.3075178675599,596.4063361142998,0.003482534037627581,14.0,604.3084606661304,604.3084606661304,596.4063361142998,168,1.0,0.998903415402615,167.54639999999927,0.588,0.168,0.756,166.79039999999927,session_close
B,44,2025-06-26,2025-06-26 12:30:00,2025-06-26 12:30:00,2025-06-26 12:00:00,2025-06-26 12:00:00,ENTRY,BUY,1,609.201,609.0937288033412,603.8884424758021,0.0025648358052182845,14.0,608.3232842059933,609.0937288033412,603.8884424758021,167,1.0,0.9980549465878041,0.0,0.5845,0.167,0.7515000000000001,-0.7515000000000001,entry
B,44,2025-06-26,2025-06-26 16:00:00,2025-06-26 16:00:00,2025-06-26 15:30:00,2025-06-26 16:00:00,EXIT,SELL,1,610.1782,609.6112546902654,603.3727005220181,0.003416680490712817,14.0,609.2820523152791,609.6112546902654,603.3727005220181,167,1.0,0.9996558948689224,163.19239999998752,0.5845,0.167,0.7515000000000001,162.44089999998752,session_close
B,45,2025-06-27,2025-06-27 12:00:00,2025-06-27 12:00:00,2025-06-27 11:30:00,2025-06-27 11:30:00,ENTRY,BUY,1,614.1971,613.9346618531844,608.9997076146,0.0019313905108375162,14.0,613.2531671444261,613.9346618531844,608.9997076146,166,1.0,0.9986306438944618,0.0,0.581,0.166,0.747,-0.747,entry
B,45,2025-06-27,2025-06-27 13:00:00,2025-06-27 13:00:00,2025-06-27 12:30:00,2025-06-27 12:30:00,EXIT,SELL,1,614.242,614.4344980650219,608.5019702620925,0.0027471150852446747,14.0,613.4888790348199,614.4344980650219,608.5019702620925,166,1.0,0.998703647358514,7.453399999997373,0.581,0.166,0.747,6.706399999997373,stop_or_reverse
B,46,2025-07-02,2025-07-02 10:30:00,2025-07-02 10:30:00,2025-07-02 10:00:00,2025-07-02 10:00:00,ENTRY,BUY,1,616.9395,616.8330645779022,614.7028401963082,0.0014463444425502942,14.0,616.2615933914706,616.8330645779022,614.7028401963082,165,1.0,0.9969886433076962,0.0,0.5775,0.165,0.7425,-0.7425,entry
B,46,2025-07-02,2025-07-02 15:00:00,2025-07-02 15:00:00,2025-07-02 14:30:00,2025-07-02 14:30:00,EXIT,SELL,1,618.134,618.1423057220044,613.3943408834351,0.0035719353569286716,14.0,617.1876471898511,618.1423057220044,613.3943408834351,165,1.0,0.9989189832104438,197.0925000000102,0.5775,0.165,0.7425,196.35000000001023,stop_or_reverse
B,47,2025-07-03,2025-07-03 11:00:00,2025-07-03 11:00:00,2025-07-03 10:30:00,2025-07-03 10:30:00,ENTRY,BUY,1,623.5711,623.5599876846582,617.6947630400692,0.0016802637123954673,14.0,622.9699681577277,623.5599876846582,617.6947630400692,164,1.0,0.9996829696491316,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,47,2025-07-03,2025-07-03 13:00:00,2025-07-03 13:00:00,2025-07-03 12:30:00,2025-07-03 13:00:00,EXIT,SELL,1,623.611,624.0486235903717,617.2090938921623,0.0024652033373896037,14.0,623.4402802926269,624.0486235903717,617.2090938921623,164,1.0,0.9997469356515475,6.5435999999981505,0.5740000000000001,0.164,0.7380000000000001,5.805599999998151,session_close
B,48,2025-07-07,2025-07-07 11:00:00,2025-07-07 11:00:00,2025-07-07 10:30:00,2025-07-07 10:30:00,ENTRY,SELL,-1,620.3799,624.5943417551177,620.8951943970885,0.0015768512023003889,14.0,621.2577450675545,624.5943417551177,620.8951943970885,164,1.0,0.9945177059809998,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,48,2025-07-07,2025-07-07 16:00:00,2025-07-07 16:00:00,2025-07-07 15:30:00,2025-07-07 16:00:00,EXIT,BUY,-1,618.9639,625.6782269516369,619.814325115287,0.0033149302235479386,13.0,619.0016642529409,625.6782269516369,619.0016642529409,164,1.0,0.9922477467646081,232.2240000000088,0.5740000000000001,0.164,0.7380000000000001,231.4860000000088,session_close
B,49,2025-07-10,2025-07-10 11:30:00,2025-07-10 11:30:00,2025-07-10 11:00:00,2025-07-10 11:00:00,ENTRY,BUY,1,623.7806,623.445972283072,620.5262743257108,0.0017859724682979885,14.0,622.4753565849886,623.445972283072,620.5262743257108,164,1.0,0.9977189087446823,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,49,2025-07-10,2025-07-10 12:30:00,2025-07-10 12:30:00,2025-07-10 12:00:00,2025-07-10 12:00:00,EXIT,SELL,1,623.8404,623.9888816005127,619.9839739263094,0.002658347882871321,14.0,622.7734917027212,623.9888816005127,619.9839739263094,164,1.0,0.9978145571036453,9.807199999999284,0.5740000000000001,0.164,0.7380000000000001,9.069199999999285,stop_or_reverse
B,50,2025-07-10,2025-07-10 13:30:00,2025-07-10 13:30:00,2025-07-10 13:00:00,2025-07-10 13:00:00,ENTRY,BUY,1,624.3589,623.9578721273593,620.0149486197547,0.0026085202208127045,13.0,622.9806196446522,623.9578721273593,620.0149486197547,164,1.0,0.9986438827578642,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,50,2025-07-10,2025-07-10 15:30:00,2025-07-10 15:30:00,2025-07-10 15:00:00,2025-07-10 15:00:00,EXIT,SELL,1,624.4885,624.5264831841969,619.4469753075991,0.0035221945500318276,13.0,623.5054875151457,624.5264831841969,619.4469753075991,164,1.0,0.9988511741846469,21.25440000001572,0.5740000000000001,0.164,0.7380000000000001,20.516400000015718,stop_or_reverse
B,51,2025-07-15,2025-07-15 13:00:00,2025-07-15 13:00:00,2025-07-15 12:30:00,2025-07-15 12:30:00,ENTRY,SELL,-1,621.447,625.5627517728825,621.4919139233427,0.0025526095371291024,14.0,622.9989984582206,625.5627517728825,621.4919139233427,164,1.0,0.9937139574902984,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,51,2025-07-15,2025-07-15 13:30:00,2025-07-15 13:30:00,2025-07-15 13:00:00,2025-07-15 13:00:00,EXIT,BUY,-1,622.1251,625.6272534996936,621.4275039505144,0.0026559826589317268,13.0,622.9058668361744,625.6272534996936,621.4275039505144,164,1.0,0.9947982614366915,-111.20839999999544,0.5740000000000001,0.164,0.7380000000000001,-111.94639999999544,stop_or_reverse
B,52,2025-07-16,2025-07-16 15:00:00,2025-07-16 15:00:00,2025-07-16 14:30:00,2025-07-16 14:30:00,ENTRY,BUY,1,622.6038,622.3028687246536,618.4473035285282,0.003035152528422953,13.0,620.4384878080892,622.3028687246536,618.4473035285282,165,1.0,1.0027359299698635,0.0,0.5775,0.165,0.7425,-0.7425,entry
B,52,2025-07-16,2025-07-16 16:00:00,2025-07-16 16:00:00,2025-07-16 15:30:00,2025-07-16 16:00:00,EXIT,SELL,1,622.4941,622.0569843675868,618.6931523357515,0.002638833202271651,13.0,620.7290632583229,622.0569843675868,618.6931523357515,165,1.0,1.002559252391735,-18.100499999995918,0.5775,0.165,0.7425,-18.842999999995918,session_close
B,53,2025-07-17,2025-07-17 12:00:00,2025-07-17 12:00:00,2025-07-17 11:30:00,2025-07-17 11:30:00,ENTRY,BUY,1,625.4808,625.3123521358553,621.3242400065095,0.0018791506319586085,14.0,624.4186964406681,625.3123521358553,621.3242400065095,164,1.0,1.0014556698999104,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,53,2025-07-17,2025-07-17 12:30:00,2025-07-17 12:30:00,2025-07-17 12:00:00,2025-07-17 12:00:00,EXIT,SELL,1,625.1069,625.5620356839406,621.0752147315802,0.0022791950901050067,14.0,624.5106035999935,625.5620356839406,621.0752147315802,164,1.0,1.0008570195896602,-61.319600000007995,0.5740000000000001,0.164,0.7380000000000001,-62.057600000007994,stop_or_reverse
B,54,2025-07-17,2025-07-17 14:30:00,2025-07-17 14:30:00,2025-07-17 14:00:00,2025-07-17 14:00:00,ENTRY,BUY,1,626.1041,625.9990563599158,620.6393462299543,0.0029793922030505035,13.0,624.822564704853,625.9990563599158,620.6393462299543,164,1.0,1.0024536338966448,0.0,0.5740000000000001,0.164,0.7380000000000001,-0.7380000000000001,entry
B,54,2025-07-17,2025-07-17 16:00:00,2025-07-17 16:00:00,2025-07-17 15:30:00,2025-07-17 16:00:00,EXIT,SELL,1,626.3035,625.8695209157597,620.7685401630006,0.0027718497479484695,13.0,625.4057531754368,625.8695209157597,620.7685401630006,164,1.0,1.0027728927141466,32.70159999999487,0.5740000000000001,0.164,0.7380000000000001,31.96359999999487,session_close
B,55,2025-07-18,2025-07-18 10:30:00,2025-07-18 10:30:00,2025-07-18 10:00:00,2025-07-18 10:00:00,ENTRY,SELL,-1,625.6453,628.043230113929,625.7615054939279,0.0008653863599230356,14.0,626.6269420229543,628.043230113929,625.7615054939279,163,1.0,0.9959179605436206,0.0,0.5705,0.163,0.7335,-0.7335,entry
B,55,2025-07-18,2025-07-18 11:00:00,2025-07-18 11:00:00,2025-07-18 10:30:00,2025-07-18 10:30:00,EXIT,BUY,-1,625.4359,628.4664801090827,625.3390626750415,0.0015398881292511307,14.0,626.3736120593198,628.4664801090827,625.3390626750415,163,1.0,0.9955846323448186,34.13220000001195,0.5705,0.163,0.7335,33.39870000001195,stop_or_reverse
B,56,2025-07-23,2025-07-23 10:30:00,2025-07-23 10:30:00,2025-07-23 10:00:00,2025-07-23 10:00:00,ENTRY,BUY,1,628.9961,628.8823201478549,626.4583394753274,0.0010569895016668193,14.0,628.5000809207951,628.8823201478549,626.4583394753274,163,1.0,1.0009325491977676,0.0,0.5705,0.163,0.7335,-0.7335,entry
B,56,2025-07-23,2025-07-23 11:00:00,2025-07-23 11:00:00,2025-07-23 10:30:00,2025-07-23 10:30:00,EXIT,SELL,1,628.9861,629.3331544009751,626.0082925444789,0.0017746289800458542,14.0,628.59499262866,629.3331544009751,626.0082925444789,163,1.0,1.0009166360220072,-1.6299999999985175,0.5705,0.163,0.7335,-2.3634999999985173,stop_or_reverse
B,57,2025-07-23,2025-07-23 12:00:00,2025-07-23 12:00:00,2025-07-23 11:30:00,2025-07-23 11:30:00,ENTRY,BUY,1,630.2227,629.4473050864367,625.8943412080606,0.0019563344245729286,14.0,629.0756519599878,629.4473050864367,625.8943412080606,163,1.0,1.0028844593365525,0.0,0.5705,0.163,0.7335,-0.7335,entry
B,57,2025-07-23,2025-07-23 16:00:00,2025-07-23 16:00:00,2025-07-23 15:30:00,2025-07-23 16:00:00,EXIT,SELL,1,632.4565,630.1707224778319,625.1721871692613,0.0031078726580105595,13.0,630.4826797588973,630.4826797588973,625.1721871692613,163,1.0,1.006439144537936,364.10939999999573,0.5705,0.163,0.7335,363.37589999999574,session_close
B,58,2025-07-25,2025-07-25 12:30:00,2025-07-25 12:30:00,2025-07-25 12:00:00,2025-07-25 12:00:00,ENTRY,BUY,1,635.0045,634.8815585181638,631.3194877338733,0.0021279991207470627,14.0,634.0859278073643,634.8815585181638,631.3194877338733,162,1.0,1.0007816012921191,0.0,0.5670000000000001,0.162,0.7290000000000001,-0.7290000000000001,entry
B,58,2025-07-25,2025-07-25 13:00:00,2025-07-25 13:00:00,2025-07-25 12:30:00,2025-07-25 12:30:00,EXIT,SELL,1,635.0842,635.112921875217,631.0884412201762,0.002493194321273286,14.0,634.1886428213576,635.112921875217,631.0884412201762,162,1.0,1.0009072103131937,12.911400000000413,0.5670000000000001,0.162,0.7290000000000001,12.182400000000412,stop_or_reverse
B,59,2025-07-25,2025-07-25 13:30:00,2025-07-25 13:30:00,2025-07-25 13:00:00,2025-07-25 13:00:00,ENTRY,BUY,1,635.2836,635.2104205435976,630.9910760725298,0.0026470909719953917,14.0,634.2749079620739,635.2104205435976,630.9910760725298,162,1.0,1.0012214692693076,0.0,0.5670000000000001,0.162,0.7290000000000001,-0.7290000000000001,entry
B,59,2025-07-25,2025-07-25 15:00:00,2025-07-25 15:00:00,2025-07-25 14:30:00,2025-07-25 14:30:00,EXIT,SELL,1,635.4183,635.4265814351629,630.7752112051196,0.0029882898599551478,14.0,634.5495106520171,635.4265814351629,630.7752112051196,162,1.0,1.0014337595470837,21.821400000010726,0.5670000000000001,0.162,0.7290000000000001,21.092400000010727,stop_or_reverse
B,60,2025-07-25,2025-07-25 15:30:00,2025-07-25 15:30:00,2025-07-25 15:00:00,2025-07-25 15:00:00,ENTRY,BUY,1,635.5679,635.4774296953861,630.7244325796631,0.0030685512324782655,14.0,634.6338901278439,635.4774296953861,630.7244325796631,162,1.0,1.0016695325653115,0.0,0.5670000000000001,0.162,0.7290000000000001,-0.7290000000000001,entry
B,60,2025-07-25,2025-07-25 16:00:00,2025-07-25 16:00:00,2025-07-25 15:30:00,2025-07-25 16:00:00,EXIT,SELL,1,635.3384,635.4852312611644,630.7166416978339,0.0030808656041881244,14.0,634.796795358132,635.4852312611644,630.7166416978339,162,1.0,1.0013078353214393,-37.17900000000486,0.5670000000000001,0.162,0.7290000000000001,-37.90800000000486,session_close
B,61,2025-07-29,2025-07-29 11:30:00,2025-07-29 11:30:00,2025-07-29 11:00:00,2025-07-29 11:00:00,ENTRY,SELL,-1,633.4836,637.2182254251627,634.2182036505992,0.0015123243241128412,14.0,635.2008429973439,637.2182254251627,634.2182036505992,161,1.0,0.9922875989057547,0.0,0.5635,0.161,0.7245,-0.7245,entry
B,61,2025-07-29,2025-07-29 13:00:00,2025-07-29 13:00:00,2025-07-29 12:30:00,2025-07-29 12:30:00,EXIT,BUY,-1,634.3959,637.706282507021,633.730972863642,0.002279400912558754,14.0,634.8336007825372,637.706282507021,633.730972863642,161,1.0,0.9937166240241345,-146.88029999999344,0.5635,0.161,0.7245,-147.60479999999345,stop_or_reverse
B,62,2025-07-30,2025-07-30 10:30:00,2025-07-30 10:30:00,2025-07-30 10:00:00,2025-07-30 10:00:00,ENTRY,BUY,1,634.6105,634.4477660768407,633.0083846832644,0.0007815510360016534,14.0,634.1981732618816,634.4477660768407,633.0083846832644,161,1.0,0.9954893864211072,0.0,0.5635,0.161,0.7245,-0.7245,entry
B,62,2025-07-30,2025-07-30 11:00:00,2025-07-30 11:00:00,2025-07-30 10:30:00,2025-07-30 10:30:00,EXIT,SELL,1,634.5009,634.772351438095,632.6840291088728,0.0012935538495482282,14.0,634.2703728150851,634.772351438095,632.6840291088728,161,1.0,0.9953174610641334,-17.64560000000006,0.5635,0.161,0.7245,-18.37010000000006,stop_or_reverse
