model,date,timestamp,direction,held_shares,equity_marked,marked_leverage
B,2025-07-22,2025-07-22 11:30:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 12:00:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 12:30:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 13:00:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 13:30:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 14:00:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 14:30:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 15:00:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 15:30:00,0,0,102430.84249999994,0.0
B,2025-07-22,2025-07-22 16:00:00,0,0,102430.84249999994,0.0
B,2025-07-23,2025-07-23 10:00:00,0,0,102430.84249999994,0.0
B,2025-07-23,2025-07-23 10:30:00,1,163,102430.10899999994,1.0009397168561058
B,2025-07-23,2025-07-23 11:00:00,0,0,102427.74549999995,0.0
B,2025-07-23,2025-07-23 11:30:00,0,0,102427.74549999995,0.0
B,2025-07-23,2025-07-23 12:00:00,1,163,102427.01199999994,1.0029219645692686
B,2025-07-23,2025-07-23 12:30:00,1,163,102378.24239999994,1.0029233564963023
B,2025-07-23,2025-07-23 13:00:00,1,163,102407.61499999993,1.0029225180178258
B,2025-07-23,2025-07-23 13:30:00,1,163,102450.56549999994,1.0029212928063347
B,2025-07-23,2025-07-23 14:00:00,1,163,102522.08989999995,1.002919254770284
B,2025-07-23,2025-07-23 14:30:00,1,163,102634.25019999994,1.002916064563407
B,2025-07-23,2025-07-23 15:00:00,1,163,102639.95519999994,1.002915902480831
B,2025-07-23,2025-07-23 15:30:00,1,163,102649.70259999993,1.0029156255928604
B,2025-07-23,2025-07-23 16:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 10:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 10:30:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 11:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 11:30:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 12:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 12:30:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 13:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 13:30:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 14:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 14:30:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 15:00:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 15:30:00,0,0,102790.38789999994,0.0
B,2025-07-24,2025-07-24 16:00:00,0,0,102790.38789999994,0.0
B,2025-07-25,2025-07-25 10:00:00,0,0,102790.38789999994,0.0
B,2025-07-25,2025-07-25 10:30:00,0,0,102790.38789999994,0.0
B,2025-07-25,2025-07-25 11:00:00,0,0,102790.38789999994,0.0
B,2025-07-25,2025-07-25 11:30:00,0,0,102790.38789999994,0.0
B,2025-07-25,2025-07-25 12:00:00,0,0,102790.38789999994,0.0
B,2025-07-25,2025-07-25 12:30:00,1,162,102789.65889999994,1.0007886989884744
B,2025-07-25,2025-07-25 13:00:00,0,0,102801.84129999994,0.0
B,2025-07-25,2025-07-25 13:30:00,1,162,102801.11229999994,1.001117020014968
B,2025-07-25,2025-07-25 14:00:00,1,162,102815.65989999993,1.0011168619654998
B,2025-07-25,2025-07-25 14:30:00,1,162,102848.78889999994,1.0011165022090023
B,2025-07-25,2025-07-25 15:00:00,0,0,102822.20469999994,0.0
B,2025-07-25,2025-07-25 15:30:00,1,162,102821.47569999994,1.0013666804433936
B,2025-07-25,2025-07-25 16:00:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 10:00:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 10:30:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 11:00:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 11:30:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 12:00:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 12:30:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 13:00:00,0,0,102783.56769999993,0.0
B,2025-07-28,2025-07-28 13:30:00,0,0,102783.56769999993,0.0
